Word,Tag
patient,
had,
no,
pain,
in,
her,
right,
knee,
.,
Plain,
radiograph,
revealed,
union,
of,
all,
the,
fractures,
.,
However,
,
the,
ﬂexion,
of,
the,
knee,
was,
limited,
to,
45°,
.,
Arthroscopic,
adhesiolysis,
was,
subsequently,
performed,
and,
the,
internal,
ﬁxation,
of,
the,
knee,
fractures,
was,
removed,
(Fig,
.,
3),
.,
The,
patient,
was,
immediately,
allowed,
active,
and,
passive,
knee,
movement,
after,
surgery,
.,
Tibial,
fracture,
ﬁxation,
was,
removed,
1,
year,
after,
the,
index,
surgery,
(Fig,
.,
4),
.,
